model,dataset,exp,acc,f1,recall,precision,time
deffcn,OliveOil,0,0.8999999761581421,0.5449275374412537,0.49861109256744385,0.6333333253860474,72.38034272193909
deffcn,OliveOil,1,0.8666666746139526,0.4671497642993927,0.4402777850627899,0.5166666507720947,72.30002737045288
deffcn,OliveOil,2,0.7666666507720947,0.42815735936164856,0.395925909280777,0.5222222208976746,72.04448819160461
deffcn,OliveOil,3,0.7666666507720947,0.3967793881893158,0.3721296191215515,0.43518516421318054,72.02576518058777
deffcn,OliveOil,4,0.800000011920929,0.428260862827301,0.4106481671333313,0.44999998807907104,72.1665301322937
deffcn,OSULeaf,0,0.9876033067703247,0.9729509353637695,0.9727141857147217,0.9743801951408386,357.252272605896
deffcn,OSULeaf,1,0.9834710955619812,0.9685432314872742,0.9690410494804382,0.9707070589065552,356.60203099250793
deffcn,OSULeaf,2,0.9793388247489929,0.9672266244888306,0.9672044515609741,0.9697887301445007,356.26398396492004
deffcn,OSULeaf,3,0.9876033067703247,0.9700124263763428,0.9705102443695068,0.970909059047699,356.26388025283813
deffcn,OSULeaf,4,0.9834710955619812,0.9698026180267334,0.9699593782424927,0.9716253280639648,356.17755484580994
deffcn,PhalangesOutlinesCorrect,0,0.8181818127632141,0.7855480909347534,0.8021768927574158,0.7985148429870605,1214.0219402313232
deffcn,PhalangesOutlinesCorrect,1,0.8170163035392761,0.7837591171264648,0.7998829483985901,0.7973918318748474,1221.332320690155
deffcn,PhalangesOutlinesCorrect,2,0.7937062978744507,0.7525795698165894,0.7759082913398743,0.7662700414657593,1214.4992406368256
deffcn,PhalangesOutlinesCorrect,3,0.8041958212852478,0.7579842805862427,0.7709829807281494,0.7752902507781982,1225.1303036212921
deffcn,PhalangesOutlinesCorrect,4,0.7948718070983887,0.751969575881958,0.7621368765830994,0.7692415714263916,1211.977174282074
